SO_line,CustomerNo,SalesOrderNo,CustomerName,LineKey,ItemCode,ItemCodeDesc,SO Header,PROM DATE,UDF_MATERIALS_CLEAR_DATE,EXP DATE,Exp DATE,Qty,QuantityShipped,UnitPrice,Production Notes,QtyOnHand,RMANumber,DropShip,Comments
0016488_000001,UNIV_MI,0016488,Univeristy of Michigan,000001,262500002491-00,THS4086 SEP8253 8228 1200W FIX,4/14/2021,2/15/2021,4/7/2021,4/14/2021,4/14/2021,1,0,7400,"PSP 124500001001-00, 26-004846-550, 111500001144-01 TS/DP WA 2/28 (SOH 4/14/2021)",1,,00,"BURN-IN, WIP, KITTING"
0016618_000001,SESOLCO,0016618,"Sesol Co., Ltd.",000001,92-825500600000,TKL E3-1275v5 4CHT 3.6,4/14/2021,4/14/2021,4/12/2021,4/14/2021,4/14/2021,6,0,1811,PSP 26-004846-509 DP WA 3/18 (SOH 4/14/2021),0,,00,KITTING
0016618_000002,SESOLCO,0016618,"Sesol Co., Ltd.",000002,92-661501000000,BPG6615 RAV,4/14/2021,4/14/2021,4/12/2021,4/14/2021,4/14/2021,6,0,874,PSP NS  (SOH 4/14/2021),1,,00,KITTING
0016445_000001,RUDOLPH,0016445,Onto Innovation Inc.,000001,26-504580-001,"8GB DDR4-2133 DIMM, Reg., ECC",4/15/2021,4/15/2021,4/5/2021,4/15/2021,4/15/2021,15,0,141,26-504580-001 DP WA 2/1 (SOH 4/15/2021),612,,00,
0016252_000012,L3COMM,0016252,"L3 Technologies, Inc.",000012,262500003377-00,"5U SEP8253 x2, 8236 x2, 4210T",2/1/2021,2/5/2021,3/19/2021,3/3/2021,4/16/2021,25,0,13028,"153500001052-00 Delta Concession ECO due?, 92-508236-037 3/19, 268500001075-01 port, 13-708233-000 ok, 26-004846-573 ok, 26-504605-002 ok,, 111500001479-02, 111500001721-00, 11-001765-003, TS/DP (SOH 2/1/2021)",0,,00,"WIP, BO ON 8236, WIP, ECO HEATSINKS -  INCORRECT FAN WIRE ROUTING, PREP, , ON HOLD - ENG, SHORT HEATSINKS, KITTNG  - NEED A CONCESSION ECO FOR FAN ALTERNATE"
0016252_000014,L3COMM,0016252,"L3 Technologies, Inc.",000014,262500003376-00,THS2085 SEP8253 4210T 650W Fix,2/1/2021,2/5/2021,3/19/2021,3/3/2021,4/16/2021,16,0,7187,"11-001780-000, 153500001031-01, 268500001058-01, 11-001998-000 AF, 11-001999-000 AF, 13-708233-000, 92-508253-600, 26-004846-573, 26-504605-002",0,,00,"ON HOLD AFTER BURN-IN, WIP, PREP, WIP, ON HOLD - ENG, KITTING"
0016252_000024,L3COMM,0016252,"L3 Technologies, Inc.",000024,262500003377-00,"5U SEP8253 x2, 8236 x2, 4210T",2/1/2021,2/5/2021,3/19/2021,3/3/2021,4/16/2021,2,0,13028,"153500001052-00 Delta Concession ECO due?, 92-508236-037 3/19, 268500001075-01 port, 13-708233-000 ok, 26-004846-573 ok, 26-504605-002 ok,, 111500001479-02, 111500001721-00, 11-001765-003, TS/DP (SOH 2/1/2021)",0,,00,"BURN-IN, WIP, PREP, ON HOLD- ENG KITTNG  - NEED A CONCESSION ECO FOR FAN ALTERNATE"
0016252_000025,L3COMM,0016252,"L3 Technologies, Inc.",000025,262500003376-00,THS2085 SEP8253 4210T 650W Fix,2/1/2021,2/5/2021,2/19/2021,4/2/2021,4/16/2021,1,0,7187,"PSP, NS - to build 1 - JB/TS/TO",0,,00,"COMPLETE-GIVEN TO ENG FOR TESTING, QA, BURN-IN, WIP, BO ON HS, WIP, KITTED - USE FOR ENG COMPLIANCE TEST"
0016252_000026,L3COMM,0016252,"L3 Technologies, Inc.",000026,262500003377-00,"5U SEP8253 x2, 8236 x2, 4210T",2/1/2021,2/5/2021,2/19/2021,4/2/2021,4/16/2021,1,0,13028,"PSP, NS - to build 1 - JB/TS/TO",0,,00,"COMPLETE - GIVEN TO ENG FOR TESTINGQA, BURN-IN, WIP, BO ON HS, WIP, KITTED - USE FOR ENG COMPLIACNCE TESTING"
0016252_000027,L3COMM,0016252,"L3 Technologies, Inc.",000027,262500003376-00,THS2085 SEP8253 4210T 650W Fix,2/1/2021,2/5/2021,3/19/2021,3/3/2021,4/16/2021,1,0,7187,"11-001780-000, 153500001031-01, 268500001058-01, 11-001998-000 AF, 11-001999-000 AF, 13-708233-000, 92-508253-600, 26-004846-573, 26-504605-002",0,,00,"ON HOLD AFTER BURN-IN, WIP, ON HOLD - ENG KITTING"
0016289_000003,TRIMAP,0016289,TriMap International,000003,92-662000400000,BPX6620 EPS,3/26/2021,3/26/2021,3/29/2021,4/8/2021,4/16/2021,100,0,896,PSP 92-506620-004 TS/NY (SOH 3/26/2021) UC,0,,00,"KITTING, SHIP PARTIALS"
0016464_000001,IBM,0016464,IBM,000001,198500001208-00,IBM FRU 12V charger,5/6/2021,4/1/2021,4/5/2021,4/19/2021,4/19/2021,100,26,137,IBM,0,,00,"IBM CELL, KITTING"
0016553_000001,CAEUSAI,0016553,CAE USA INC,000001,262500003754-00,"TRC3001 3U, MB E5-2640v4",4/15/2021,3/3/2021,4/12/2021,4/19/2021,4/19/2021,4,0,5290,"110500001074-00, 26-004846-512, 263500001523-00, 111500001144-01 TS/DP WA 2/28 (SOH 4/15/2021)",0,,00,"BURN-IN, WIP, KITTING - ECO TO USE ALT SSD-263-1620-00"
0016553_000002,CAEUSAI,0016553,CAE USA INC,000002,262500003754-00,"TRC3001 3U, MB E5-2640v4",4/15/2021,3/3/2021,4/12/2021,4/19/2021,4/19/2021,8,0,5290,"110500001074-00, 26-004846-512, 263500001523-00, 111500001144-01 TS/DP WA 2/28 (SOH 4/15/2021)",0,,00,"BURN-IN, WIP, KITTING - ECO TO USE  ALT SSD-263-1620-00"
0016585_000001,MATERIA,0016585,"Material Handling Systems, Inc",000001,262500002427-00,TRC3001 3U MB i78700K,4/14/2021,3/15/2021,4/13/2021,4/20/2021,4/20/2021,3,0,4800,"110500001074-00, 268500001055-00, 126500001170-00, 264500002455-00, 193500001170-00 TS/DP WA 3/19 (SOH 4/14/2021)",0,,00,asap
0016522_000002,GEORTEC,0016522,Georgia Institute of Tech.,000002,262500003939-00,TRC2008 MB X10DRi-T 500W,4/29/2021,2/23/2021,4/16/2021,4/23/2021,4/23/2021,1,0,8830,"11-002001-001, 124500001001-00, 264500001619-00, 26-004846-465, 264500001671-00, 264500002455-00 TS/DP WA 2/28 MC UC - reviewing PSP - rto, (SOH 4/29/2021)",0,,00,KITTING
0016540_000001,LEIDINC,0016540,Leidos - Colorado,000001,262500002081-00,"2U, 7053-112, 8219-013",4/28/2021,3/1/2021,4/19/2021,4/26/2021,4/26/2021,2,0,5200,"92-507053-000, 268500001067-01, (SOH 4/28/2021)
",0,,00,"BURN-IN, WIP, KITTING"
0016582_000001,HONEYNM,0016582,"Honeywell - Albuquerque, NM",000001,260500001112-00,"Monitor, 24"" LCD, LED Backligh",4/27/2021,4/27/2021,4/20/2021,4/27/2021,4/27/2021,4,0,300,260500001112-00 DP WA 3/9 (SOH 4/27/2021),9,,00,
0016519_000003,RUDOLPH,0016519,Onto Innovation Inc.,000003,263500001145-01,"HDD, 1TB, 2.5"", SATA III, 7200",4/28/2021,4/28/2021,4/19/2021,4/28/2021,4/28/2021,17,0,85,NS (SOH 4/28/2021),70,,00,
0016567_000001,RUDOLPH,0016567,Onto Innovation Inc.,000001,26-504580-001,"8GB DDR4-2133 DIMM, Reg., ECC",4/28/2021,4/28/2021,4/23/2021,4/28/2021,4/28/2021,30,0,141,26-504580-001 DP WA 3/9 (SOH 4/28/2021),612,,00,
0016528_000001,LOCKCOL,0016528,Lockheed Martin - Littleton,000001,262500004257-00,THS4095 GEN3EXO 8231 1200W,4/23/2021,4/23/2021,4/22/2021,4/29/2021,4/29/2021,8,0,4100,268500001697-01 use -00 Noah? TS WA 3/1 (SOH 4/23/2021) MC for PS UC - Noah ?,0,,00,
0016528_000004,LOCKCOL,0016528,Lockheed Martin - Littleton,000004,262500004255-00,THS4095 SEP8253 8259 1200W Fix,4/23/2021,4/23/2021,4/22/2021,4/29/2021,4/29/2021,8,0,12220,"110500002128-00, 268500001697-01, 92-508259-001, 26-004846-534 TS/DP WA 3/1 (SOH 4/23/2021)",0,,00,
0016600_000003,DAKTRON,0016600,"Daktronics, Inc.",000003,262500002478-00,TRC5005 TKL8255 8194 1550W,4/30/2021,3/19/2021,4/22/2021,4/29/2021,4/29/2021,1,0,6050,"110500001068-00, 26-004846-527, 111500001147-02 DP WA 3/19 (SOH 4/30/2021)",0,,00,"WIP, KITTING"
0016036_000007,IAIELTA,0016036,ELTA \ Care of I.A.I.,000007,262500003276-00,2025E200-001 Rev E01,1/25/2021,9/16/2020,3/29/2021,4/30/2021,4/30/2021,10,0,32476.62,CHANGE ORDER - USE 10 FROM SO# 14897,0,,00,"CONVERT -100 SYSTEMS TO -200 PER CUSTOMER,  - SHIP 4 BY 4/16, 3 BY 5/30 AND LAST 3 BY 6/30"
0016399_000001,L3COMM,0016399,"L3 Technologies, Inc.",000001,262500003128-00,"(THS2085) 2U,8225-623,8227-038",4/30/2021,1/20/2021,4/21/2021,4/30/2021,4/30/2021,1,0,11584,"111500001740-03 AF, 124500001001-00 ENg, 193500001207-02, 193500001045-00, 92-508225-600, 26-004846-498, 263500001487-00, 26-504580-002 TS/DP WA 1/14 (SOH 4/30/2021)",0,,00,
0016399_000002,L3COMM,0016399,"L3 Technologies, Inc.",000002,262500003153-00,"5U, 8225-018, 8237",4/30/2021,1/20/2021,4/21/2021,4/30/2021,4/30/2021,2,0,41911,"124500001001-00, Eng, 268500001115-00 stk, 92-508225-200, 26-004846-458,   TS/DP WA 1/14 (SOH 4/30/2021)",0,,00,
0016399_000003,L3COMM,0016399,"L3 Technologies, Inc.",000003,262500003154-00,"5U, 8225-218, 8236-037",4/30/2021,1/20/2021,4/21/2021,4/30/2021,4/30/2021,1,0,23633," 11-001768-001, 124500001001-00 Eng, 193500001207-02, 263500001487-00, 268500001075-01, 92-508225-200, 26-004846-458,   TS/DP WA 1/14 (SOH 4/30/2021)",0,,00,
0016572_000001,DAKTRON,0016572,"Daktronics, Inc.",000001,262500002478-00,TRC5005 TKL8255 8194 1550W,4/30/2021,3/10/2021,4/23/2021,4/30/2021,4/30/2021,9,0,6050,"26-004846-527, 111500001147-02, 111500001144-01 TS/DP WA 3/9 (SOH 4/30/2021)",0,,00,"WIP, KITTING"
0016576_000003,ECRIN,0016576,Ecrin Systems,000003,26-504590-001,"8GB DDR4-2400 DIMM, Reg., ECC,",4/30/2021,4/30/2021,4/22/2021,4/30/2021,4/30/2021,4,0,146,NS (SOH 4/30/2021),285,,00,
0016576_000004,ECRIN,0016576,Ecrin Systems,000004,26-504590-003,"32GB DDR4-2400 DIMM, Reg., ECC",4/30/2021,4/30/2021,4/22/2021,4/30/2021,4/30/2021,8,0,428,NS (SOH 4/30/2021),23,,00,
0016598_000001,ECRIN,0016598,Ecrin Systems,000001,92-825507200000,TKL E3-1275v6,4/30/2021,4/30/2021,4/23/2021,4/30/2021,4/30/2021,1,0,1450,26-004846-527 DP WA 3/18 (SOH 4/30/2021),0,,00,
0016339_000003,SCIENG,0016339,Science & Engineering Services,000003,263500001523-00,"960GB SSD 883 DCT Samsung 2.5""",2/10/2021,12/21/2020,4/30/2021,4/6/2021,5/1/2021,6,0,307,Moved out - approved to ship seperate by Sales,1,,00,MOVED OUT - USED SSD's FOR OTHER ORDER - SHIP WHEN MORE STOCK ARRIVES
0015987_000011,IBM,0015987,IBM,000011,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,2/1/2021,3/15/2021,4/5/2021,5/3/2021,100,80,2963,IBM,120,,00,
0015987_000012,IBM,0015987,IBM,000012,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,3/1/2021,4/19/2021,4/19/2021,5/3/2021,100,0,2963,IBM,120,,00,
0016562_000002,OXFORDQ,0016562,Oxford Quantum Circuits Ltd.,000002,262500004035-00,"TRC5004 5U, 8255, 8032",4/30/2021,3/5/2021,4/26/2021,5/3/2021,5/3/2021,2,0,7400,26-004846-502 DP WA 3/9 (SOH 4/30/2021),0,,00,
0016562_000003,OXFORDQ,0016562,Oxford Quantum Circuits Ltd.,000003,262500005017-00,THS5087 PED8234 8231 1500W,4/30/2021,3/5/2021,4/26/2021,5/3/2021,5/3/2021,1,0,7907,"111500001144-01, 124500001001-00, 153500001038-00, 264500002145-00 stk TS/DP WA 3/9 (SOH 4/30/2021)",0,,00,
0016577_000001,ECRIN,0016577,Ecrin Systems,000001,92-822803800000,HDB8228-CST,5/3/2021,5/3/2021,4/29/2021,5/3/2021,5/3/2021,2,0,722,NS (SOH 5/3/2021),0,,00,
0016577_000003,ECRIN,0016577,Ecrin Systems,000003,92-8225207C017A,"HEP E5-2680v4, IPMI, 14CHT 2.4",5/3/2021,5/3/2021,4/29/2021,5/3/2021,5/3/2021,2,0,5337,"26-004846-486, 26-000263-093 TS/DP WA 3/9 (SOH 5/3/2021)",0,,00,ATTENTION - IPMI REWORK - QTY 2
0016608_000001,HARRCOR,0016608,"L3Harris Technologies, Inc.",000001,262500003569-00,"TRC2005 8219, TSB, 650W PMBUS",5/3/2021,3/16/2021,4/27/2021,5/3/2021,5/3/2021,2,0,7341,"26-004846-428, 263500001151-00 DP WA 3/19 (SOH 5/3/2021)",0,,00,
0016550_000001,CUSTOMS,0016550,Custom Systems Integration Inc,000001,262500003860-00,TRC4014 4U TSB7053 6600 860W,5/5/2021,3/2/2021,4/27/2021,5/4/2021,5/4/2021,2,0,5692,"92-507053-000, 264500001299-00 TS/DP WA 2/28 (SOH 5/5/2021)",0,,00,
0016520_000003,RUDOLPH,0016520,Onto Innovation Inc.,000003,263500001144-00,"DVD, SATA Slim Drive (Read Onl",5/5/2021,5/5/2021,4/30/2021,5/5/2021,5/5/2021,16,0,71,NS (SOH 5/5/2021),89,,00,
0016547_000001,NORTHVA,0016547,Northrop Grumman Corporation,000001,262500002447-00,THS4086 TKL8255 6615 860W,5/5/2021,5/5/2021,4/30/2021,5/7/2021,5/7/2021,1,0,4650,124500001001-00 DP WA 2/28 (SOH 5/5/2021),0,,00,
0016622_000001,AMERRAI,0016622,American Railway Technologies,000001,92-825508800000,TKL i7-7700,5/24/2021,5/24/2021,5/3/2021,5/7/2021,5/7/2021,1,0,1807,Best Date > 26-004846-525 DP WA 3/19 (SOH 5/24/2021),0,,00,
0016622_000002,AMERRAI,0016622,American Railway Technologies,000002,92-815500700000,BPG8155 CRA,5/24/2021,5/24/2021,5/3/2021,5/7/2021,5/7/2021,1,0,1647,Best Date > NS (SOH 5/24/2021),0,,00,
0016622_000003,AMERRAI,0016622,American Railway Technologies,000003,26-504600-001,"8GB DDR4-2400 DIMM, Unbuff ECC",5/24/2021,5/24/2021,5/3/2021,5/7/2021,5/7/2021,1,0,71,Best Date > NS (SOH 5/24/2021),222,,00,
0016398_000002,L3COMM,0016398,"L3 Technologies, Inc.",000002,262500003076-00,"5U, 8225-018, 8237",5/11/2021,1/20/2021,4/30/2021,5/11/2021,5/11/2021,2,0,41270,"124500001001-00 Eng, 92-508225-200, 26-004846-458,   TS/DP WA 1/1 (SOH 5/11/2021)",0,,00,
0016398_000003,L3COMM,0016398,"L3 Technologies, Inc.",000003,262500003072-00,"2U, 8225-618, 8227-038",5/11/2021,1/20/2021,4/30/2021,5/11/2021,5/11/2021,2,0,13086,"111500001740-03 AF, 124500001001-00 Eng, 193500001207-02, 107500001137-00, 193500001045-00, 92-508225-600 stk, 26-004846-458, 263500001487-00 TS/DP WA 1/1 (SOH 5/11/2021)",0,,00,
0016607_000001,RGBSPEC,0016607,RGB Spectrum,000001,268500001086-00,"PS, 1200W, MICRO REDUNDANT, 90",5/17/2021,5/17/2021,5/10/2021,5/11/2021,5/11/2021,2,0,725,NS (SOH 5/17/2021),54,,00,
0016603_000001,CAEUSAI,0016603,CAE USA INC,000001,262500003679-00,TRC3001 3U MB,5/13/2021,3/19/2021,5/6/2021,5/13/2021,5/13/2021,2,0,4321,"110500001074-00, 268500001055-00 TS (SOH 5/13/2021)",0,,00,
0016602_000001,SYSTERR,0016602,Systerra Computer GmbH,000001,194500001009-00,HDEC I/O HD Brkt LP(L3 Spare),5/14/2021,3/19/2021,5/10/2021,5/14/2021,5/14/2021,15,0,20,Best Date > NS (SOH 5/14/2021),0,,00,
0016602_000002,SYSTERR,0016602,Systerra Computer GmbH,000002,262500002421-00,THS4086 TKL8255 8155 800W,5/14/2021,3/19/2021,5/10/2021,5/14/2021,5/14/2021,2,0,5985,"Best Date > **124500001001-00, 26-004846-509, 26-504600-002, 111500001147-02 TS/DP WA 3/19 (SOH 5/14/2021)",0,,00,
0016464_000002,IBM,0016464,IBM,000002,198500001208-00,IBM FRU 12V charger,5/6/2021,4/1/2021,5/3/2021,5/17/2021,5/17/2021,100,0,137,IBM,0,,00,KITTING
0016593_000001,SOUTHWI,0016593,Southwire Company,000001,262500002683-00,"TSC4600, Q87MX, 550W",5/28/2021,3/17/2021,5/10/2021,5/17/2021,5/17/2021,1,0,1980,"Best Date > 264500001242-00, 26-004846-448 stk, 263500001486-00 TS/DP  WA 3/19 (SOH 5/28/2021)",0,,00,
0016601_000001,GREARIV,0016601,"Great River Technology, Inc.",000001,262500004211-00,TRC5004 BXT7059 8032 1200W,5/18/2021,5/18/2021,5/10/2021,5/18/2021,5/18/2021,4,0,8850,"92-507059-002 stk, 26-004846-414, 263500001082-00 DP WA 3/19 (SOH 5/18/2021)",0,,00,
0016609_000001,IDEALAE,0016609,Ideal Aerosmith,000001,262500004164-00,TRC4008 TKL8255 6615 860W 2x 4,5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,5250,"26-004846-525, 111500001147-02 TS/DP WA 3/19 (SOH 5/18/2021)",2,,00,
0016609_000002,IDEALAE,0016609,Ideal Aerosmith,000002,263500001471-00,"HDD 1TB 2.5"" 7mm Seagate Barra",5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,80,NS  (SOH 5/18/2021),8,,00,
0016609_000003,IDEALAE,0016609,Ideal Aerosmith,000003,198500001016-00,"Slide Rails 24-30"" w/Bracket,",5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,100,107500001057-01 DP WA 3/19 (SOH 5/18/2021),0,,00,
0016609_000004,IDEALAE,0016609,Ideal Aerosmith,000004,260500001112-00,"Monitor, 24"" LCD, LED Backligh",5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,300,260500001112-00 DP WA 3/19 (SOH 5/18/2021),9,,00,
0016609_000005,IDEALAE,0016609,Ideal Aerosmith,000005,267500001004-00,USB Keyboard and Mouse,5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,30,NS  (SOH 5/18/2021),9,,00,
0016605_000001,CUSTOMS,0016605,Custom Systems Integration Inc,000001,262500003860-00,TRC4014 4U TSB7053 6600 860W,5/20/2021,3/22/2021,5/11/2021,5/20/2021,5/20/2021,1,0,5692,105500001021-00 DP WA 3/19 (SOH 5/202/2021),0,,00,
0015987_000013,IBM,0015987,IBM,000013,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,4/5/2021,6/14/2021,6/14/2021,5/24/2021,100,0,2963,IBM,120,,00,
0016596_000001,RAYTHVA,0016596,Raytheon Company,000001,262500002467-00,MBS2000 MBKS2U 2x 1200W,5/26/2021,3/17/2021,5/17/2021,5/26/2021,5/26/2021,3,0,6500,"101500001093-00, 13-008028-001, 101500001094-00, 26-004846-525 TS/DP WA 3/19 (SOH 5/26/2021)",0,,00,
0016596_000002,RAYTHVA,0016596,Raytheon Company,000002,198500001015-00,"Slide Rails 20-26"" w/Bracket,",5/26/2021,3/17/2021,5/17/2021,5/26/2021,5/26/2021,3,0,100,NS (SOH 5/26/2021),1,,00,
0016568_000004,NORTHVA,0016568,Northrop Grumman Corporation,000004,262500002495-00,THS4086 TKL8255 8155 1200W,5/11/2021,3/9/2021,5/24/2021,5/31/2021,5/31/2021,1,0,5600,"**124500001001-00, 26-004846-525, 111500001147-02, 263500001523-00 TS/DP WA 3/19 (SOH 5/11/2021)",0,,00,
0015904_000001,IBM,0015904,IBM,000001,262500003322-00,MBT8303 MBC8290 8254 E-2226G,1/29/2021,4/30/2021,5/17/2021,6/1/2021,6/1/2021,10,0,3996,"(10) 92-508290-000 (A2 Aspeed Chip), 26-004846-571, 26-504607-002, 263500001610-00 TS/DP WA 8/2 (SOH 2/15/2021)",3,,00,
0015905_000007,IBM,0015905,IBM,000007,262500003320-00,MBS1004 MBC8290 8241 E-2226G,1/29/2021,4/30/2021,5/4/2021,5/21/2021,6/1/2021,15,0,4215,92-508290-00 (short A3 Aspeed chip),3,,00,
0016056_000002,IBM,0016056,IBM,000002,262500003322-00,MBT8303 MBC8290 8254 E-2226G,4/26/2021,4/26/2021,4/19/2021,,6/1/2021,10,0,3996,"263500001610-00, 193500001170-00,268500001110-00,110500001216-02, 171500001784-04, 107500001189-02",3,,00,
0016626_000001,ECRIN,0016626,Ecrin Systems,000001,26-504590-001,"8GB DDR4-2400 DIMM, Reg., ECC,",6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,8,0,146,NS,285,,00,
0016626_000002,ECRIN,0016626,Ecrin Systems,000002,92-822803800000,HDB8228-CST,6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,1,0,722,NS (SOH 6/4/2021),0,,00,
0016626_000003,ECRIN,0016626,Ecrin Systems,000003,92-8225281C017A,"HEP E5-2608Lv4, C017A IPMI 2-1",6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,1,0,2624,26-004846-493 DP WA 3/19 (SOH 6/4/2021),0,,00,
0016464_000003,IBM,0016464,IBM,000003,198500001208-00,IBM FRU 12V charger,5/6/2021,5/3/2021,6/14/2021,6/14/2021,6/7/2021,100,0,137,IBM,0,,00,
0015987_000014,IBM,0015987,IBM,000014,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,5/1/2021,7/12/2021,7/12/2021,6/21/2021,100,0,2963,IBM,120,,00,
0015989_000004,IBM,0015989,IBM,000004,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",8/25/2021,1/1/2021,6/14/2021,6/14/2021,6/28/2021,100,20,2963,IBM,52,,00,
0016594_000001,ECRIN,0016594,Ecrin Systems,000001,92-815500700000,BPG8155 CRA,7/5/2021,7/5/2021,7/1/2021,7/5/2021,7/5/2021,10,0,1161,NS (SOH 7/5/2021),0,,00,
0016052_000001,IBM,0016052,IBM,000001,198500001262-00,"IBM 16GB DDR4-2666, ECC, DIMM",7/9/2021,7/9/2021,7/9/2021,7/12/2021,7/12/2021,10,0,111,NS - IBM,0,,00,
0016054_000003,IBM,0016054,IBM,000003,262500003322-00,MBT8303 MBC8290 8254 E-2226G,7/9/2021,7/9/2021,7/1/2021,,7/12/2021,10,0,3996,"263500001610-00, 193500001170-00,268500001110-00,110500001216-02, 171500001784-04, 107500001189-02",3,,00,
0015987_000015,IBM,0015987,IBM,000015,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,6/1/2021,8/9/2021,8/9/2021,7/19/2021,100,0,2963,IBM,120,,00,
0016463_000001,ECRIN,0016463,Ecrin Systems,000001,92-814100600000,THD E3-1275v3 4CHT 3.5,7/19/2021,7/19/2021,7/12/2021,7/19/2021,7/19/2021,1,0,1469,26-004846-444 stk (SOH 7/19/2021),0,,00,
0016464_000004,IBM,0016464,IBM,000004,198500001208-00,IBM FRU 12V charger,5/6/2021,5/6/2021,7/12/2021,7/12/2021,7/19/2021,100,0,137,IBM,0,,00,
0016464_000005,IBM,0016464,IBM,000005,198500001208-00,IBM FRU 12V charger,5/6/2021,7/1/2021,8/23/2021,8/23/2021,8/2/2021,100,0,137,IBM,0,,00,
0016057_000005,IBM,0016057,IBM,000005,262500003320-00,MBS1004 MBC8290 8241 E-2226G,2/24/2021,7/16/2021,7/1/2021,8/16/2021,8/16/2021,65,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",3,,00,
0015987_000016,IBM,0015987,IBM,000016,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,6/1/2021,9/30/2021,9/30/2021,8/23/2021,105,0,2963,IBM,120,,00,
0016464_000006,IBM,0016464,IBM,000006,198500001208-00,IBM FRU 12V charger,5/6/2021,7/1/2021,9/13/2021,9/13/2021,8/23/2021,100,0,137,IBM,0,,00,
0015988_000003,IBM,0015988,IBM,000003,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",8/25/2020,1/1/2021,4/12/2021,4/12/2021,9/7/2021,112,24,3662,IBM,88,,00,
0016464_000007,IBM,0016464,IBM,000007,198500001208-00,IBM FRU 12V charger,5/6/2021,8/2/2021,9/20/2021,9/20/2021,9/7/2021,100,0,137,IBM,0,,00,
0016565_000002,IBM,0016565,IBM,000002,198500001102-00,"IBM FRU, Fan Module",9/13/2021,9/13/2021,5/28/2021,5/31/2021,9/7/2021,50,0,60,198500001119-00 (SOH 3/8/2021) - need to order more fans from CiDesign MC - UC,0,,00,
0016612_000001,IBM,0016612,IBM,000001,262500003322-00,MBT8303 MBC8290 8254 E-2226G,10/7/2021,9/1/2021,9/7/2021,5/7/2022,9/7/2021,87,0,3112,Quote - Tower (IBM),3,,00,
0016557_000003,IBM,0016557,IBM,000003,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,7/1/2021,4/23/2021,9/13/2021,9/13/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,120,,00,
0016464_000008,IBM,0016464,IBM,000008,198500001208-00,IBM FRU 12V charger,5/6/2021,9/1/2021,10/4/2021,10/4/2021,9/20/2021,100,0,137,IBM,0,,00,
0016604_000001,CAEUSAI,0016604,CAE USA INC,000001,262500003735-00,"TRC3001 3U,MB",9/24/2021,3/19/2021,9/2/2021,9/24/2021,9/24/2021,1,0,3413,"Best Date > 268500001055-00, 110500001074-00, 26-004846-461, 111500001144-01 TS/DP WA 3/19 (SOH 9/24/2021)",0,,00,
0016557_000004,IBM,0016557,IBM,000004,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,8/2/2021,4/23/2021,9/20/2021,9/27/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,120,,00,
0016050_000004,IBM,0016050,IBM,000004,262500003320-00,MBS1004 MBC8290 8241 E-2226G,5/1/2021,5/1/2021,4/27/2021,,10/11/2021,30,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",3,,00,
0016464_000009,IBM,0016464,IBM,000009,198500001208-00,IBM FRU 12V charger,5/6/2021,9/1/2021,10/25/2021,10/25/2021,10/11/2021,100,0,137,IBM,0,,00,
0016557_000005,IBM,0016557,IBM,000005,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,9/1/2021,4/23/2021,10/4/2021,10/11/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,120,,00,
0015989_000005,IBM,0015989,IBM,000005,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",8/25/2021,4/1/2021,8/9/2021,8/9/2021,10/18/2021,147,0,2963,IBM,52,,00,
0016464_000010,IBM,0016464,IBM,000010,198500001208-00,IBM FRU 12V charger,5/6/2021,10/1/2021,11/15/2021,11/15/2021,10/25/2021,100,0,137,IBM,0,,00,
0016557_000006,IBM,0016557,IBM,000006,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,9/1/2021,4/23/2021,10/25/2021,10/25/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,120,,00,
